restaurant_id,restaurant_name,menu_type,menu_name,menu_category,price,is_recommended
18367977,Curries,Mughlai,Roomali Roti Basket,side,12500,0
18367977,Curries,North Indian,Dal Makhani with Naan,main,18000,0
18367977,Curries,North Indian,Paneer Butter Masala,main,15000,1
18367977,Curries,North Indian,Tandoori Chicken Tikka,side,32000,1
1106,Deepak Vaishno Dhaba,North Indian,Dal Makhani with Naan,main,23500,0
1106,Deepak Vaishno Dhaba,North Indian,Paneer Butter Masala,main,15000,1
1106,Deepak Vaishno Dhaba,North Indian,Tandoori Chicken Tikka,side,26500,0
301857,Delhi Dhaba,North Indian,Dal Makhani with Naan,main,14500,1
301857,Delhi Dhaba,North Indian,Paneer Butter Masala,main,27000,1
301857,Delhi Dhaba,North Indian,Tandoori Chicken Tikka,side,12000,1
302836,Dewan Sweets,Desserts,Classic Tiramisu,dessert,17000,1
302836,Dewan Sweets,Desserts,New York Cheesecake,dessert,7500,1
302836,Dewan Sweets,Desserts,Molten Chocolate Lava Cake,dessert,13500,1
302836,Dewan Sweets,Street Food,Loaded Street Tacos,main,17500,1
302836,Dewan Sweets,Street Food,Fried Dumpling Bites,side,12000,1
302836,Dewan Sweets,Street Food,Spicy Street Noodles,main,30000,1
18279090,Flirty Momo's,Chinese,Kung Pao Chicken,main,18500,1
18279090,Flirty Momo's,Chinese,Mapo Tofu with Rice,main,9500,1
18279090,Flirty Momo's,Chinese,Vegetable Spring Rolls,side,34000,1
300502,Frontier,Bakery,Butter Croissant,dessert,17500,1
300502,Frontier,Bakery,Chocolate Fudge Brownie,dessert,31000,1
300502,Frontier,Bakery,Cinnamon Roll,dessert,27000,1
18203169,Giani,Ice Cream,Triple Scoop Sundae,dessert,34500,1
18203169,Giani,Ice Cream,Classic Vanilla Cone,dessert,32500,1
18203169,Giani,Ice Cream,Chocolate Brownie Sundae,dessert,10500,1
18203169,Giani,Desserts,Classic Tiramisu,dessert,11000,0
18203169,Giani,Desserts,New York Cheesecake,dessert,30000,0
18203169,Giani,Desserts,Molten Chocolate Lava Cake,dessert,17500,1
306891,Green Chick Chop,Raw Meats,Steak Tartare Plate,main,25000,1
306891,Green Chick Chop,Raw Meats,Carpaccio of Beef,main,22000,1
306891,Green Chick Chop,Raw Meats,Salmon Sashimi Platter,side,24500,0
306891,Green Chick Chop,North Indian,Dal Makhani with Naan,main,10000,1
306891,Green Chick Chop,North Indian,Paneer Butter Masala,main,10000,1
306891,Green Chick Chop,North Indian,Tandoori Chicken Tikka,side,18000,1
306891,Green Chick Chop,Fast Food,Crispy Chicken Nuggets,main,16000,1
306891,Green Chick Chop,Fast Food,Double Patty Burger,main,21000,0
306891,Green Chick Chop,Fast Food,French Fries,side,32500,1
6959,Khalsa Veg Corner,North Indian,Dal Makhani with Naan,main,22500,1
6959,Khalsa Veg Corner,North Indian,Paneer Butter Masala,main,34500,1
6959,Khalsa Veg Corner,North Indian,Tandoori Chicken Tikka,side,23000,1
6959,Khalsa Veg Corner,Fast Food,Crispy Chicken Nuggets,main,33500,1
6959,Khalsa Veg Corner,Fast Food,Double Patty Burger,main,24500,1
6959,Khalsa Veg Corner,Fast Food,French Fries,side,30500,1
18282019,Kings Kulfi,Ice Cream,Triple Scoop Sundae,dessert,10000,0
18282019,Kings Kulfi,Ice Cream,Classic Vanilla Cone,dessert,28500,1
18282019,Kings Kulfi,Ice Cream,Chocolate Brownie Sundae,dessert,31000,1
2399,Kohli Dhaba,North Indian,Dal Makhani with Naan,main,33000,1
2399,Kohli Dhaba,North Indian,Paneer Butter Masala,main,33500,0
2399,Kohli Dhaba,North Indian,Tandoori Chicken Tikka,side,11000,1
5420,Laxmi Ice Cream,Ice Cream,Triple Scoop Sundae,dessert,30500,1
5420,Laxmi Ice Cream,Ice Cream,Classic Vanilla Cone,dessert,25500,1
5420,Laxmi Ice Cream,Ice Cream,Chocolate Brownie Sundae,dessert,13000,1
5420,Laxmi Ice Cream,Desserts,Classic Tiramisu,dessert,12500,1
5420,Laxmi Ice Cream,Desserts,New York Cheesecake,dessert,23000,1
5420,Laxmi Ice Cream,Desserts,Molten Chocolate Lava Cake,dessert,8000,1
8521,Mosaic - SK Premium Park,North Indian,Dal Makhani with Naan,main,15000,1
8521,Mosaic - SK Premium Park,North Indian,Paneer Butter Masala,main,8500,1
8521,Mosaic - SK Premium Park,North Indian,Tandoori Chicken Tikka,side,10000,0
8521,Mosaic - SK Premium Park,Chinese,Kung Pao Chicken,main,26500,1
8521,Mosaic - SK Premium Park,Chinese,Mapo Tofu with Rice,main,30500,1
8521,Mosaic - SK Premium Park,Chinese,Vegetable Spring Rolls,side,11500,1
8521,Mosaic - SK Premium Park,Continental,Grilled Chicken Steak,main,27500,0
8521,Mosaic - SK Premium Park,Continental,Creamy Penne Alfredo,main,30000,1
8521,Mosaic - SK Premium Park,Continental,Garlic Bread Basket,side,15500,1
18292455,Moti Mahal Delux,North Indian,Dal Makhani with Naan,main,8000,0
18292455,Moti Mahal Delux,North Indian,Paneer Butter Masala,main,28000,1
18292455,Moti Mahal Delux,North Indian,Tandoori Chicken Tikka,side,25500,1
18292455,Moti Mahal Delux,Chinese,Kung Pao Chicken,main,9500,1
18292455,Moti Mahal Delux,Chinese,Mapo Tofu with Rice,main,20500,1
18292455,Moti Mahal Delux,Chinese,Vegetable Spring Rolls,side,32500,1
4000,Mukesh Chic-Inn Hot & Spice,Mughlai,Mughlai Chicken Korma,main,18500,1
4000,Mukesh Chic-Inn Hot & Spice,Mughlai,Murgh Musallam,main,31000,1
4000,Mukesh Chic-Inn Hot & Spice,Mughlai,Roomali Roti Basket,side,22000,1
18241858,Muradabadi Biryani,Hyderabadi,Hyderabadi Dum Biryani,main,17500,1
18241858,Muradabadi Biryani,Hyderabadi,Mirchi Ka Salan,side,19500,0
18241858,Muradabadi Biryani,Hyderabadi,Double Ka Meetha,dessert,27000,1
310732,Muradabadi Shahi Biryani & Chicken Corner,North Indian,Dal Makhani with Naan,main,20000,1
310732,Muradabadi Shahi Biryani & Chicken Corner,North Indian,Paneer Butter Masala,main,13000,0
310732,Muradabadi Shahi Biryani & Chicken Corner,North Indian,Tandoori Chicken Tikka,side,30000,1
310732,Muradabadi Shahi Biryani & Chicken Corner,Biryani,Hyderabadi Chicken Biryani,main,12000,1
310732,Muradabadi Shahi Biryani & Chicken Corner,Biryani,Mutton Dum Biryani,main,28500,1
310732,Muradabadi Shahi Biryani & Chicken Corner,Biryani,Veg Handi Biryani,main,28500,1
300522,Nagi Fish Corner,North Indian,Dal Makhani with Naan,main,29500,1
300522,Nagi Fish Corner,North Indian,Paneer Butter Masala,main,24500,1
300522,Nagi Fish Corner,North Indian,Tandoori Chicken Tikka,side,26500,1
18408034,Nirula's Ice Cream,Desserts,Classic Tiramisu,dessert,25500,1
18408034,Nirula's Ice Cream,Desserts,New York Cheesecake,dessert,15500,1
18408034,Nirula's Ice Cream,Desserts,Molten Chocolate Lava Cake,dessert,21000,1
18408034,Nirula's Ice Cream,Ice Cream,Triple Scoop Sundae,dessert,20500,1
18408034,Nirula's Ice Cream,Ice Cream,Classic Vanilla Cone,dessert,31500,1
18408034,Nirula's Ice Cream,Ice Cream,Chocolate Brownie Sundae,dessert,28000,0
301803,Papa Veg Chinese Food,Chinese,Kung Pao Chicken,main,24500,1
301803,Papa Veg Chinese Food,Chinese,Mapo Tofu with Rice,main,28500,1
301803,Papa Veg Chinese Food,Chinese,Vegetable Spring Rolls,side,24000,1
301803,Papa Veg Chinese Food,Fast Food,Crispy Chicken Nuggets,main,16000,1
301803,Papa Veg Chinese Food,Fast Food,Double Patty Burger,main,13500,0
301803,Papa Veg Chinese Food,Fast Food,French Fries,side,14000,0
18282017,Pindi's Kitchen,Mughlai,Mughlai Chicken Korma,main,21000,1
18282017,Pindi's Kitchen,Mughlai,Murgh Musallam,main,13500,1
18282017,Pindi's Kitchen,Mughlai,Roomali Roti Basket,side,31000,1
18455615,Rewari Sweets,Mithai,Gulab Jamun Bowl,dessert,20000,1
18455615,Rewari Sweets,Mithai,Rasgulla Selection,dessert,8000,1
18455615,Rewari Sweets,Mithai,Kaju Katli Slices,dessert,14000,1
5400,Roti Aur Boti,Fast Food,Crispy Chicken Nuggets,main,25000,1
5400,Roti Aur Boti,Fast Food,Double Patty Burger,main,24500,1
5400,Roti Aur Boti,Fast Food,French Fries,side,13000,1
300561,Sahni Chicken Corner,North Indian,Dal Makhani with Naan,main,34500,0
300561,Sahni Chicken Corner,North Indian,Paneer Butter Masala,main,32500,1
300561,Sahni Chicken Corner,North Indian,Tandoori Chicken Tikka,side,33000,1
300561,Sahni Chicken Corner,Mughlai,Mughlai Chicken Korma,main,17500,1
300561,Sahni Chicken Corner,Mughlai,Murgh Musallam,main,18500,1
300561,Sahni Chicken Corner,Mughlai,Roomali Roti Basket,side,26000,1
301823,Sarpal Restaurant,North Indian,Dal Makhani with Naan,main,34000,1
301823,Sarpal Restaurant,North Indian,Paneer Butter Masala,main,7500,1
301823,Sarpal Restaurant,North Indian,Tandoori Chicken Tikka,side,25500,1
301823,Sarpal Restaurant,Mughlai,Mughlai Chicken Korma,main,21500,1
301823,Sarpal Restaurant,Mughlai,Murgh Musallam,main,21000,0
301823,Sarpal Restaurant,Mughlai,Roomali Roti Basket,side,21000,1
18282009,SGF - Spice Grill Flame,North Indian,Dal Makhani with Naan,main,29500,1
18282009,SGF - Spice Grill Flame,North Indian,Paneer Butter Masala,main,11500,0
18282009,SGF - Spice Grill Flame,North Indian,Tandoori Chicken Tikka,side,23000,1
18282009,SGF - Spice Grill Flame,Chinese,Kung Pao Chicken,main,16500,1
18282009,SGF - Spice Grill Flame,Chinese,Mapo Tofu with Rice,main,9000,1
18282009,SGF - Spice Grill Flame,Chinese,Vegetable Spring Rolls,side,24500,0
6978,Shanta Fresh Fish Corner,North Indian,Dal Makhani with Naan,main,30000,0
6978,Shanta Fresh Fish Corner,North Indian,Paneer Butter Masala,main,23000,0
6978,Shanta Fresh Fish Corner,North Indian,Tandoori Chicken Tikka,side,18000,1
18281946,Shree Meenakshi Dosai,South Indian,Masala Dosa with Sambar,main,12000,1
18281946,Shree Meenakshi Dosai,South Indian,Idli Vada Combo,main,11000,1
18281946,Shree Meenakshi Dosai,South Indian,Curd Rice,side,20500,1
6052,Singz,North Indian,Dal Makhani with Naan,main,34500,0
6052,Singz,North Indian,Paneer Butter Masala,main,29000,1
6052,Singz,North Indian,Tandoori Chicken Tikka,side,32000,1
6052,Singz,Chinese,Kung Pao Chicken,main,18500,1
6052,Singz,Chinese,Mapo Tofu with Rice,main,11000,1
6052,Singz,Chinese,Vegetable Spring Rolls,side,15500,1
5965,Sona Bakers,Bakery,Butter Croissant,dessert,28500,1
5965,Sona Bakers,Bakery,Chocolate Fudge Brownie,dessert,11000,1
5965,Sona Bakers,Bakery,Cinnamon Roll,dessert,10000,1
18381639,Tak - a - Tak,North Indian,Dal Makhani with Naan,main,16500,1
18381639,Tak - a - Tak,North Indian,Paneer Butter Masala,main,8000,0
18381639,Tak - a - Tak,North Indian,Tandoori Chicken Tikka,side,15000,1
18289278,The Great Indian Food Truck,Chinese,Kung Pao Chicken,main,34500,1
18289278,The Great Indian Food Truck,Chinese,Mapo Tofu with Rice,main,12000,1
18289278,The Great Indian Food Truck,Chinese,Vegetable Spring Rolls,side,25000,1
18289278,The Great Indian Food Truck,Mexican,Chicken Fajita Platter,main,22500,1
18289278,The Great Indian Food Truck,Mexican,Beef Tacos Trio,main,19500,0
18289278,The Great Indian Food Truck,Mexican,Nachos with Salsa,side,25000,1
18289278,The Great Indian Food Truck,Italian,Margherita Pizza,main,22000,1
18289278,The Great Indian Food Truck,Italian,Spaghetti Carbonara,main,21500,1
18289278,The Great Indian Food Truck,Italian,Tiramisu,dessert,23000,1
308716,Tihar Food Court,Fast Food,Crispy Chicken Nuggets,main,15000,1
308716,Tihar Food Court,Fast Food,Double Patty Burger,main,27000,1
308716,Tihar Food Court,Fast Food,French Fries,side,16000,1
306985,Uncle Da Dhabha,North Indian,Dal Makhani with Naan,main,33000,1
306985,Uncle Da Dhabha,North Indian,Paneer Butter Masala,main,18000,1
306985,Uncle Da Dhabha,North Indian,Tandoori Chicken Tikka,side,21000,0
307861,Variety Chicken Corner,North Indian,Dal Makhani with Naan,main,17500,1
307861,Variety Chicken Corner,North Indian,Paneer Butter Masala,main,9000,1
307861,Variety Chicken Corner,North Indian,Tandoori Chicken Tikka,side,20500,0
18429381,Wah Ji Wah,Mughlai,Mughlai Chicken Korma,main,19000,0
18429381,Wah Ji Wah,Mughlai,Murgh Musallam,main,27000,1
18429381,Wah Ji Wah,Mughlai,Roomali Roti Basket,side,16000,1
18429381,Wah Ji Wah,Chinese,Kung Pao Chicken,main,25500,1
18429381,Wah Ji Wah,Chinese,Mapo Tofu with Rice,main,7500,1
18429381,Wah Ji Wah,Chinese,Vegetable Spring Rolls,side,16000,1
18366009,9 Scoops,Ice Cream,Triple Scoop Sundae,dessert,15500,1
18366009,9 Scoops,Ice Cream,Classic Vanilla Cone,dessert,24000,0
18366009,9 Scoops,Ice Cream,Chocolate Brownie Sundae,dessert,19500,0
18415357,Kati Roll Cottage,Fast Food,Crispy Chicken Nuggets,main,31500,0
18415357,Kati Roll Cottage,Fast Food,Double Patty Burger,main,34500,1
18415357,Kati Roll Cottage,Fast Food,French Fries,side,13000,1
300501,Pul Bangash Wale,North Indian,Dal Makhani with Naan,main,18500,1
300501,Pul Bangash Wale,North Indian,Paneer Butter Masala,main,12500,1
300501,Pul Bangash Wale,North Indian,Tandoori Chicken Tikka,side,21500,0
300501,Pul Bangash Wale,Mughlai,Mughlai Chicken Korma,main,20500,0
300501,Pul Bangash Wale,Mughlai,Murgh Musallam,main,29000,1
300501,Pul Bangash Wale,Mughlai,Roomali Roti Basket,side,29000,1
307006,Sunny Chicken Soup,North Indian,Dal Makhani with Naan,main,29500,1
307006,Sunny Chicken Soup,North Indian,Paneer Butter Masala,main,26000,1
307006,Sunny Chicken Soup,North Indian,Tandoori Chicken Tikka,side,32500,1
18424895,Yo Momos,Chinese,Kung Pao Chicken,main,30500,1
18424895,Yo Momos,Chinese,Mapo Tofu with Rice,main,34000,0
18424895,Yo Momos,Chinese,Vegetable Spring Rolls,side,21000,1
18424895,Yo Momos,North Indian,Dal Makhani with Naan,main,28000,1
18424895,Yo Momos,North Indian,Paneer Butter Masala,main,23500,1
18424895,Yo Momos,North Indian,Tandoori Chicken Tikka,side,8500,1
18282015,Bikaner Sweets,Chinese,Kung Pao Chicken,main,15500,1
18282015,Bikaner Sweets,Chinese,Mapo Tofu with Rice,main,24000,1
18282015,Bikaner Sweets,Chinese,Vegetable Spring Rolls,side,12000,1
18282015,Bikaner Sweets,Mithai,Gulab Jamun Bowl,dessert,30000,1
18282015,Bikaner Sweets,Mithai,Rasgulla Selection,dessert,16500,1
18282015,Bikaner Sweets,Mithai,Kaju Katli Slices,dessert,30000,0
306974,Bittoo Murge Wala,North Indian,Dal Makhani with Naan,main,11000,1
306974,Bittoo Murge Wala,North Indian,Paneer Butter Masala,main,14000,1
306974,Bittoo Murge Wala,North Indian,Tandoori Chicken Tikka,side,26500,1
18431980,Jalebi Wala,Desserts,Classic Tiramisu,dessert,10000,0
18431980,Jalebi Wala,Desserts,New York Cheesecake,dessert,19000,1
18431980,Jalebi Wala,Desserts,Molten Chocolate Lava Cake,dessert,24500,1
18429401,Just Parkash,Chinese,Kung Pao Chicken,main,33000,1
18429401,Just Parkash,Chinese,Mapo Tofu with Rice,main,18000,1
18429401,Just Parkash,Chinese,Vegetable Spring Rolls,side,22000,0
301822,Kwality Sweet Corner,Chinese,Kung Pao Chicken,main,17500,1
301822,Kwality Sweet Corner,Chinese,Mapo Tofu with Rice,main,9500,0
301822,Kwality Sweet Corner,Chinese,Vegetable Spring Rolls,side,14500,1
301822,Kwality Sweet Corner,Mithai,Gulab Jamun Bowl,dessert,24500,1
301822,Kwality Sweet Corner,Mithai,Rasgulla Selection,dessert,18500,1
301822,Kwality Sweet Corner,Mithai,Kaju Katli Slices,dessert,27500,0
18367979,Mohan Chaat Corner,North Indian,Dal Makhani with Naan,main,34500,1
18367979,Mohan Chaat Corner,North Indian,Paneer Butter Masala,main,30500,1
18367979,Mohan Chaat Corner,North Indian,Tandoori Chicken Tikka,side,20500,1
18367979,Mohan Chaat Corner,Chinese,Kung Pao Chicken,main,29500,1
18367979,Mohan Chaat Corner,Chinese,Mapo Tofu with Rice,main,24500,1
18367979,Mohan Chaat Corner,Chinese,Vegetable Spring Rolls,side,11000,1
18366025,Mr. Momo,Fast Food,Crispy Chicken Nuggets,main,33000,1
18366025,Mr. Momo,Fast Food,Double Patty Burger,main,21500,1
18366025,Mr. Momo,Fast Food,French Fries,side,14000,1
18366025,Mr. Momo,Chinese,Kung Pao Chicken,main,33000,1
18366025,Mr. Momo,Chinese,Mapo Tofu with Rice,main,22000,1
18366025,Mr. Momo,Chinese,Vegetable Spring Rolls,side,30500,1
18456774,Pishori Chicken Corner,Mughlai,Mughlai Chicken Korma,main,12500,1
18456774,Pishori Chicken Corner,Mughlai,Murgh Musallam,main,21500,1
18456774,Pishori Chicken Corner,Mughlai,Roomali Roti Basket,side,12500,0
18456774,Pishori Chicken Corner,Fast Food,Crispy Chicken Nuggets,main,21500,1
18456774,Pishori Chicken Corner,Fast Food,Double Patty Burger,main,8500,1
18456774,Pishori Chicken Corner,Fast Food,French Fries,side,24500,1
18458301,Punjab Patiyala Sahi,Mughlai,Mughlai Chicken Korma,main,31000,1
18458301,Punjab Patiyala Sahi,Mughlai,Murgh Musallam,main,15500,1
18458301,Punjab Patiyala Sahi,Mughlai,Roomali Roti Basket,side,11500,1
18458301,Punjab Patiyala Sahi,North Indian,Dal Makhani with Naan,main,23500,1
18458301,Punjab Patiyala Sahi,North Indian,Paneer Butter Masala,main,16000,1
18458301,Punjab Patiyala Sahi,North Indian,Tandoori Chicken Tikka,side,33000,1
18037794,Shama Chicken Corner,Biryani,Hyderabadi Chicken Biryani,main,35000,1
18037794,Shama Chicken Corner,Biryani,Mutton Dum Biryani,main,16500,1
18037794,Shama Chicken Corner,Biryani,Veg Handi Biryani,main,21000,1
18037794,Shama Chicken Corner,Mughlai,Mughlai Chicken Korma,main,32500,1
18037794,Shama Chicken Corner,Mughlai,Murgh Musallam,main,30000,0
18037794,Shama Chicken Corner,Mughlai,Roomali Roti Basket,side,18000,0
18454474,Wah G Wah,North Indian,Dal Makhani with Naan,main,12000,1
18454474,Wah G Wah,North Indian,Paneer Butter Masala,main,33000,1
18454474,Wah G Wah,North Indian,Tandoori Chicken Tikka,side,28000,1
18454474,Wah G Wah,Chinese,Kung Pao Chicken,main,32000,0
18454474,Wah G Wah,Chinese,Mapo Tofu with Rice,main,26500,1
18454474,Wah G Wah,Chinese,Vegetable Spring Rolls,side,34500,1
18245258,Grillz,Fast Food,Crispy Chicken Nuggets,main,10500,0
18245258,Grillz,Fast Food,Double Patty Burger,main,31000,1
18245258,Grillz,Fast Food,French Fries,side,29000,1
17977777,The Barbeque Company,North Indian,Dal Makhani with Naan,main,10500,1
17977777,The Barbeque Company,North Indian,Paneer Butter Masala,main,21000,1
17977777,The Barbeque Company,North Indian,Tandoori Chicken Tikka,side,21500,0
17977777,The Barbeque Company,Chinese,Kung Pao Chicken,main,25500,1
17977777,The Barbeque Company,Chinese,Mapo Tofu with Rice,main,10500,0
17977777,The Barbeque Company,Chinese,Vegetable Spring Rolls,side,7000,1
17977777,The Barbeque Company,Continental,Grilled Chicken Steak,main,22500,0
17977777,The Barbeque Company,Continental,Creamy Penne Alfredo,main,23000,1
17977777,The Barbeque Company,Continental,Garlic Bread Basket,side,20500,1
18349901,Anmol Chicken Corner,North Indian,Dal Makhani with Naan,main,25000,1
18349901,Anmol Chicken Corner,North Indian,Paneer Butter Masala,main,35000,0
18349901,Anmol Chicken Corner,North Indian,Tandoori Chicken Tikka,side,18500,1
18349910,Babu Bhai Kabab Wale,Mughlai,Mughlai Chicken Korma,main,31000,1
18349910,Babu Bhai Kabab Wale,Mughlai,Murgh Musallam,main,19500,0
18349910,Babu Bhai Kabab Wale,Mughlai,Roomali Roti Basket,side,19000,1
304091,Chicken Mughlai,North Indian,Dal Makhani with Naan,main,22000,0
304091,Chicken Mughlai,North Indian,Paneer Butter Masala,main,25500,1
304091,Chicken Mughlai,North Indian,Tandoori Chicken Tikka,side,22500,1
304091,Chicken Mughlai,Mughlai,Mughlai Chicken Korma,main,7000,1
304091,Chicken Mughlai,Mughlai,Murgh Musallam,main,7000,1
304091,Chicken Mughlai,Mughlai,Roomali Roti Basket,side,33500,1
18420675,Cool Point Shahi Tukda,Desserts,Classic Tiramisu,dessert,22000,1
18420675,Cool Point Shahi Tukda,Desserts,New York Cheesecake,dessert,27500,1
18420675,Cool Point Shahi Tukda,Desserts,Molten Chocolate Lava Cake,dessert,19000,1
18420675,Cool Point Shahi Tukda,Beverages,Fresh Lime Soda,drink,14000,1
18420675,Cool Point Shahi Tukda,Beverages,Sparkling Fruit Punch,drink,17500,1
18420675,Cool Point Shahi Tukda,Beverages,Iced Lemon Tea,drink,31000,1
308014,Jawahar Hotel,North Indian,Dal Makhani with Naan,main,9500,1
308014,Jawahar Hotel,North Indian,Paneer Butter Masala,main,9000,1
308014,Jawahar Hotel,North Indian,Tandoori Chicken Tikka,side,11500,1
308014,Jawahar Hotel,Mughlai,Mughlai Chicken Korma,main,17000,1
308014,Jawahar Hotel,Mughlai,Murgh Musallam,main,19500,1
308014,Jawahar Hotel,Mughlai,Roomali Roti Basket,side,16500,1
18291241,Lalu Kababe,Mughlai,Mughlai Chicken Korma,main,7500,0
18291241,Lalu Kababe,Mughlai,Murgh Musallam,main,25500,0
18291241,Lalu Kababe,Mughlai,Roomali Roti Basket,side,11000,1
18336178,Phelwan Biryani Wala,Mughlai,Mughlai Chicken Korma,main,8500,1
18336178,Phelwan Biryani Wala,Mughlai,Murgh Musallam,main,17000,1
18336178,Phelwan Biryani Wala,Mughlai,Roomali Roti Basket,side,20500,1
18454466,Qureshi Kabab Corner,Mughlai,Mughlai Chicken Korma,main,15500,1
18454466,Qureshi Kabab Corner,Mughlai,Murgh Musallam,main,18500,1
18454466,Qureshi Kabab Corner,Mughlai,Roomali Roti Basket,side,14500,0
993,Al Jawahar,Mughlai,Mughlai Chicken Korma,main,18500,0
993,Al Jawahar,Mughlai,Murgh Musallam,main,23000,1
993,Al Jawahar,Mughlai,Roomali Roti Basket,side,16500,1
993,Al Jawahar,North Indian,Dal Makhani with Naan,main,13000,0
993,Al Jawahar,North Indian,Paneer Butter Masala,main,11000,1
993,Al Jawahar,North Indian,Tandoori Chicken Tikka,side,30500,1
305598,Aslam Chicken,Mughlai,Mughlai Chicken Korma,main,26500,1
305598,Aslam Chicken,Mughlai,Murgh Musallam,main,22000,1
305598,Aslam Chicken,Mughlai,Roomali Roti Basket,side,11500,0
18336494,Dil Pasand Biryani Point,Biryani,Hyderabadi Chicken Biryani,main,14000,1
18336494,Dil Pasand Biryani Point,Biryani,Mutton Dum Biryani,main,32000,1
18336494,Dil Pasand Biryani Point,Biryani,Veg Handi Biryani,main,10500,1
18340727,Haji Mohd. Hussain,Mughlai,Mughlai Chicken Korma,main,27500,1
18340727,Haji Mohd. Hussain,Mughlai,Murgh Musallam,main,19500,1
18340727,Haji Mohd. Hussain,Mughlai,Roomali Roti Basket,side,14000,1
308001,Kallan Sweets,Mithai,Gulab Jamun Bowl,dessert,12500,1
308001,Kallan Sweets,Mithai,Rasgulla Selection,dessert,31000,1
308001,Kallan Sweets,Mithai,Kaju Katli Slices,dessert,29000,1
18396855,The Walled City - Caf�� & Lounge,Continental,Grilled Chicken Steak,main,13500,1
18396855,The Walled City - Caf�� & Lounge,Continental,Creamy Penne Alfredo,main,35000,1
18396855,The Walled City - Caf�� & Lounge,Continental,Garlic Bread Basket,side,20500,1
18396855,The Walled City - Caf�� & Lounge,North Indian,Dal Makhani with Naan,main,26000,1
18396855,The Walled City - Caf�� & Lounge,North Indian,Paneer Butter Masala,main,11000,1
18396855,The Walled City - Caf�� & Lounge,North Indian,Tandoori Chicken Tikka,side,26500,1
18396855,The Walled City - Caf�� & Lounge,Mughlai,Mughlai Chicken Korma,main,28500,0
18396855,The Walled City - Caf�� & Lounge,Mughlai,Murgh Musallam,main,19000,1
18396855,The Walled City - Caf�� & Lounge,Mughlai,Roomali Roti Basket,side,32500,0
18396855,The Walled City - Caf�� & Lounge,Chinese,Kung Pao Chicken,main,27500,1
18396855,The Walled City - Caf�� & Lounge,Chinese,Mapo Tofu with Rice,main,16000,0
18396855,The Walled City - Caf�� & Lounge,Chinese,Vegetable Spring Rolls,side,11500,0
18261688,Al-Nawab,Mughlai,Mughlai Chicken Korma,main,8500,1
18261688,Al-Nawab,Mughlai,Murgh Musallam,main,31000,1
18261688,Al-Nawab,Mughlai,Roomali Roti Basket,side,20500,1
18208922,Ameer Sweets House,Mithai,Gulab Jamun Bowl,dessert,33000,1
18208922,Ameer Sweets House,Mithai,Rasgulla Selection,dessert,23000,1
18208922,Ameer Sweets House,Mithai,Kaju Katli Slices,dessert,16500,1
18208922,Ameer Sweets House,Street Food,Loaded Street Tacos,main,12500,0
18208922,Ameer Sweets House,Street Food,Fried Dumpling Bites,side,22000,1
18208922,Ameer Sweets House,Street Food,Spicy Street Noodles,main,7500,1
18308432,Anwar Food Corner,Mughlai,Mughlai Chicken Korma,main,12000,1
18308432,Anwar Food Corner,Mughlai,Murgh Musallam,main,10000,0
18308432,Anwar Food Corner,Mughlai,Roomali Roti Basket,side,12500,0
18408050,Fish Point,North Indian,Dal Makhani with Naan,main,23000,1
18408050,Fish Point,North Indian,Paneer Butter Masala,main,18000,1
18408050,Fish Point,North Indian,Tandoori Chicken Tikka,side,22000,1
18349897,Golden Bakery,Bakery,Butter Croissant,dessert,34000,1
18349897,Golden Bakery,Bakery,Chocolate Fudge Brownie,dessert,32000,1
18349897,Golden Bakery,Bakery,Cinnamon Roll,dessert,33000,1
18336488,Hotel Maidah,North Indian,Dal Makhani with Naan,main,15500,1
18336488,Hotel Maidah,North Indian,Paneer Butter Masala,main,12500,1
18336488,Hotel Maidah,North Indian,Tandoori Chicken Tikka,side,20000,1
18336488,Hotel Maidah,Mughlai,Mughlai Chicken Korma,main,21000,1
18336488,Hotel Maidah,Mughlai,Murgh Musallam,main,12500,1
18336488,Hotel Maidah,Mughlai,Roomali Roti Basket,side,24500,0
18454468,Lahori Food,North Indian,Dal Makhani with Naan,main,11500,0
18454468,Lahori Food,North Indian,Paneer Butter Masala,main,17000,1
18454468,Lahori Food,North Indian,Tandoori Chicken Tikka,side,8500,1
18451575,Majlis Foods,North Indian,Dal Makhani with Naan,main,8000,0
18451575,Majlis Foods,North Indian,Paneer Butter Masala,main,18500,1
18451575,Majlis Foods,North Indian,Tandoori Chicken Tikka,side,29000,0
18079620,Cool Point,Desserts,Classic Tiramisu,dessert,11000,1
18079620,Cool Point,Desserts,New York Cheesecake,dessert,34500,1
18079620,Cool Point,Desserts,Molten Chocolate Lava Cake,dessert,11500,1
18079620,Cool Point,Beverages,Fresh Lime Soda,drink,21500,1
18079620,Cool Point,Beverages,Sparkling Fruit Punch,drink,17000,1
18079620,Cool Point,Beverages,Iced Lemon Tea,drink,14500,1
304617,Haji Shabrati Nihari Wale,Mughlai,Mughlai Chicken Korma,main,18000,1
304617,Haji Shabrati Nihari Wale,Mughlai,Murgh Musallam,main,13000,0
304617,Haji Shabrati Nihari Wale,Mughlai,Roomali Roti Basket,side,30500,1
463,Karim's,Mughlai,Mughlai Chicken Korma,main,35000,0
463,Karim's,Mughlai,Murgh Musallam,main,16000,1
463,Karim's,Mughlai,Roomali Roti Basket,side,16500,1
